[0, 0, 7, 15, 7]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2thiophene_Ch_1B_2NH2_Ch.cif|7208.34
[0, 0, 7, 36, 18]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2TrU_Ch_1TrU_Ch.cif|8340.59
[0, 0, 7, 23, 33]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_1TrU_4H_Ch_2B_4H_Ch.cif|8771.45
[0, 0, 8, 9, 26]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2OH_Ch_2B_2CH3_Ch.cif|7462.58
[0, 0, 8, 7, 31]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2NH2_Ch_2B_2OH_Ch.cif|7343.33
[0, 0, 7, 18, 35]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1TrU_Ch_2B_fused_Ch.cif|7690.4
[0, 0, 7, 24, 37]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2Br_Ch_3B_4H_Ch.cif|5341.78
[0, 0, 7, 3, 38]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2CH3_Ch_3B_fused_8H_Ch.cif|7466.63
[0, 0, 7, 40, 1]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_ntn_edge_1B_2Br_Ch.cif|5887.61
[0, 0, 8, 8, 27]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2NO2_Ch_2B_2CN_Ch.cif|6708.7
[0, 0, 7, 39, 8]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_4B_fused_8H_Ch_1B_2NO2_Ch.cif|7431.69
[0, 0, 7, 27, 40]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2CN_Ch_ntn_edge.cif|7498.01
[0, 0, 7, 1, 17]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2Br_Ch_1DoU_Ch.cif|5363.15
[0, 0, 8, 16, 11]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_4H_Ch_1B_2TrU.cif|7925.16
[0, 0, 8, 18, 6]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1TrU_Ch_1B_2F_Ch.cif|7499.81
[0, 0, 8, 10, 37]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2SH_Ch_3B_4H_Ch.cif|7022.79
[0, 0, 8, 5, 11]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2DoU_Ch_1B_2TrU.cif|8797.85
[0, 0, 8, 20, 21]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_1DoU_4H_Ch_2B_1O_Ch.cif|8588.51
[0, 0, 8, 7, 41]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2NH2_Ch_2N_Ch.cif|7216.69
[0, 0, 8, 19, 10]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1thiophene_Ch_1B_2SH_Ch.cif|6984.23
[0, 0, 7, 25, 21]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2CF3_Ch_2B_1O_Ch.cif|5786.0411066
[0, 0, 8, 9, 23]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2OH_Ch_2B_1TrU_4H_Ch.cif|7526.34
[0, 0, 8, 7, 30]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2NH2_Ch_2B_2NO2_Ch.cif|7117.53
[0, 0, 8, 26, 10]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_2CH3_Ch_1B_2SH_Ch.cif|7793.58
[0, 0, 8, 27, 22]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_2CN_Ch_2B_1TrU_2.cif|7795.51
[0, 0, 7, 19, 3]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1thiophene_Ch_1B_2CH3_Ch.cif|7184.74
[0, 0, 8, 18, 15]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1TrU_Ch_1B_2thiophene_Ch.cif|7480.55
[0, 0, 7, 11, 30]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2TrU_2B_2NO2_Ch.cif|8463.54
[0, 0, 7, 18, 31]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1TrU_Ch_2B_2OH_Ch.cif|7676.97
[0, 0, 8, 23, 2]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_1TrU_4H_Ch_1B_2CF3_Ch.cif|8317.24
[0, 0, 7, 20, 14]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_1DoU_4H_Ch_1B_2indole_Ch.cif|8463.78
[0, 0, 7, 4, 17]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2CN_Ch_1DoU_Ch.cif|7143.08
[0, 0, 8, 20, 35]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_1DoU_4H_Ch_2B_fused_Ch.cif|8512.48
[0, 0, 7, 31, 21]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2OH_Ch_2B_1O_Ch.cif|7610.8
[0, 0, 8, 10, 4]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2SH_Ch_1B_2CN_Ch.cif|6697.97
[0, 0, 8, 10, 11]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2SH_Ch_1B_2TrU.cif|7021.76
[0, 0, 8, 22, 9]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_1TrU_2_1B_2OH_Ch.cif|8609.27
[0, 0, 7, 39, 39]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_4B_fused_8H_Ch.cif|7591.4
[0, 0, 7, 8, 30]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2NO2_Ch_2B_2NO2_Ch.cif|6408.71
[0, 0, 7, 11, 33]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2TrU_2B_4H_Ch.cif|8983.13
[0, 0, 7, 25, 27]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2CF3_Ch_2B_2CN_Ch.cif|5797.47
[0, 0, 7, 12, 14]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2_Ch_1B_2indole_Ch.cif|7454.85
[0, 0, 7, 27, 28]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2CN_Ch_2B_2F_Ch.cif|7477.8763685
